,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1398,204.0,Гайдучка (204),вул. Богданівська (перехрестя з вул. С.Гайдучка),49.853231,24.077375
1399,202.0,Старознесенська (202),"вул. Богданівська (вул. Старознесенська, 192)",49.848987,24.083217
1400,,Пимоненка (332),"вул. Пасічна, 125",49.809287,24.078925
1401,,Пирогівка (334),"вул. Пасічна, 4",49.807395,24.076259
1402,,Трембіта (336),"вул. Пасічна, 127а",49.807409,24.069575
1403,,Модем (338),"вул. Пасічна, 156",49.807014,24.064435999999997
1404,,Трильовського (406-01),"вул. К. Трильовського, 21",49.783599,24.067279
1405,,Підзамче (312),"вул. Б. Хмельницького, 56",49.852179,24.032957999999997
1406,,"Дубляни, ЛЕО (1317)","с. Малехів, М-06",49.892119,24.100699
1407,,"Дубляни, Древній Град (1319)","с. Малехів, М-06",49.892758,24.124472
1408,1321.0,"Воля Гамулецька, Народний дім (1321)","Воля Гамулецька, вул Зелена,16",49.894164,24.1311
1409,,Гамаліївка (1323),"с. Гамаліївка, М-06",49.901414,24.148714000000002
1410,1341.0,"Малі Підліски, Школа (1341)","с. Малі Підліски, перехрестя з вул. Чорновола",49.918739,24.160228
1411,1351.0,"Ситихів, Народний дім (1351)","с. Ситихів, вул. Ситихівська, 47а",49.926199,24.120668
1412,1352.0,"Ситихів, Народний дім (1352)","с. Ситихів, вул. Ситихівська, 47а",49.926066,24.122637
1413,1344.0,"Малі Підліски, Школа (1344)","с. Малі Підліски, перехрестя з вул. Чорновола",49.918326,24.159866
1414,,Гамаліївка (1324),"с. Гамаліївка, М-06",49.901796000000004,24.149349
1415,,"Дубляни, Дальнобой (1322)",Малехів М-09,49.894593,24.131979
1416,,"Дубляни, Древній Град (1320)","м. Дубляни, М-06",49.892801,24.124303
1417,,"Дубляни, ЛЕО (1318)","м. Дубляни, М-06",49.89216,24.100978
1418,439.0,Угорська (439),"вул. Угорська, 25",49.810687,24.044915
1419,362.0,Віденська (362),"вул. Віденська, 6а",49.812179,24.04212
1420,422.0,Литвиненка (422),"вул. С. Литвиненка, 19",49.813696,24.042168
1421,421.0,Кибальчича (421),вул. П. Мирного 37,49.814004,24.035597
1422,408.0,Католицький університет (408),"вул. Козельницька, 4",49.816292,24.025732
1423,404.0,Податкова (404),вул. І. Чмоли 2,49.814627,24.023098
1424,478.0,Автобусний завод (478),вул. Володимира Великого 2,49.808316,24.016982000000002
1425,737.0,Окружна (737),"вул. Окружна, 51",49.827599,23.982189
1426,,Богданівка (114),"вул. Городоцька, 223",49.832543,23.979179000000002
1427,,Народна (497),вул. Городоцька 207,49.833515999999996,23.984562
1428,,Кульпарківська (496),вул. Городоцька 189,49.834519,23.990198
1429,,Кульпарківська (95),вул. Городоцька 128,49.834412,23.989221
1430,,Народна (96),вул. Городоцька 134,49.83372,23.985279000000002
1431,403.0,Податкова (403),вул. І. Чмоли 1,49.814562,24.021947
1432,419.0,Католицький університет (419),вул. П. Мирного 4,49.816562,24.026917
1433,420.0,Кибальчича (420),вул. П. Мирного 26,49.813789,24.035817
1434,437.0,Сумська (437),"вул. Угорська, 4",49.812971999999995,24.03804
1435,438.0,Угорська (438),"вул. Угорська, 14",49.810725,24.044448000000003
1436,109.0,Городоцька-Кільцева (109),"вул. Городоцька, 367",49.821061,23.916695
1437,108.0,"Городоцька, Метро (108)","вул. Городоцька, 359",49.821677,23.920106
1438,107.0,Азов-Галичина (107),"вул. Городоцька, 357",49.822621999999996,23.925288000000002
1439,106.0,Станційна (106),"вул. Городоцька, 355",49.823626000000004,23.930706
1440,,Каховська (116),"вул. Городоцька, 319а",49.8271,23.949187
1441,169.0,Ряшівська (169),"вул. Ряшівська (Городоцька, 309)",49.826844,23.954539999999998
1442,168.0,ЛОРТА (168),"вул. Ряшівська (вул. Є. Патона, 6)",49.824002,23.955729
1443,121.0,Патона (121),"вул. Є. Патона, 31",49.823007000000004,23.961446
1444,120.0,Залізнична РА (120),"вул. Є. Патона, 7",49.822664,23.965660999999997
1445,397.0,Кавалерідзе (397),вул. І. Кавалерідзе 2,49.793535,24.064463
1446,400.0,Кос-Анатольського (400),вул. І. Кавалерідзе 16,49.790865000000004,24.067698
1447,354.0,Антонича (354-01),вул. Б. Антонича 12,49.785195,24.069607
1448,122.0,Залізнична РА (122),"вул. Є. Патона, 2",49.822709,23.965157
1449,119.0,Патона (119),"вул. Є. Патона, 2",49.823192999999996,23.960516000000002
1450,167.0,ЛОРТА (167),"вул. Ряшівська, 7",49.824294,23.956085
1451,166.0,Ряшівська (166),"вул. Ряшівська, 1",49.82672,23.954948
1452,115.0,Каховська (115),"вул. Городоцька, 236",49.826768,23.946521
1453,102.0,Станційна (102),"вул. Городоцька, 282",49.823482,23.928912
1454,103.0,Азов-Галичина (103),"вул. Городоцька, 284",49.822646,23.924167
1455,105.0,Городоцька. Метро (105),"вул. Городоцька, 300",49.821535,23.918175
1456,1194.0,"Малехів, Жовківська (1194)",с. Малехів вул. Жовківська зі Львова,49.879835,24.061791
1457,1202.0,"Малехів, Кобилянської (1202)","с. Малехів, вул. Жовківська",49.88572,24.059372
1458,,"Великі Грибовичі, Садова (1177)","с. Великі Грибовичі, вул. Садова",49.902264,24.056261
1459,,"Великі Грибовичі, АЗС (1175)",с. Великі Грибовичі,49.908994,24.054485
1460,1261.0,"Гряда, Шевченка (1261)","с. Гряда, вул. Шевченка",49.933763,24.051358
1461,1263.0,"Гряда, Смеречанського (1263)","с. Гряда, вул. Смеречанського",49.937924,24.052473000000003
1462,,"Великий Дорошів, поворот на Зашків (1211)","с. Великий Дорошів, М-09",49.946967,24.054909
1463,1221.0,"Зашків, Журавлина (1221)",с. Зашків,49.953049,24.022733
1464,1223.0,"Зашків, Під липою (1223)",с. Зашків,49.954064,24.017487
1465,1225.0,"Зашків, Бригада (1225)",с. Зашків,49.954778000000005,24.008238000000002
1466,1271.0,"Зарудці, Урожайна (1271)","с. Зарудці, вул. І. Франка",49.974699,24.004837
1467,1273.0,"Зарудці, Біля Озимка (1273)","с. Зарудці, вул. І. Франка",49.972871000000005,23.989323000000002
1468,1275.0,"Зарудці, Церква (1275)","с. Зарудці, вул. І. Франка",49.971629,23.973764000000003
1469,1276.0,Зарудці (1276),"с. Зарудці, вул. І. Франка",49.971594,23.974196
1470,1274.0,"Зарудці, Біля Озимка (1274)","с. Зарудці, вул. І. Франка",49.972823999999996,23.98938
1471,1272.0,"Зарудці, Урожайна (1272)","с. Зарудці, вул. І. Франка",49.975035999999996,24.005634
1472,1226.0,"Зашків, Бригада (1226)",с. Зашків,49.954623,24.008807
1473,1224.0,"Зашків, Під липою (1224)",с. Зашків,49.954009,24.017444
1474,1222.0,"Зашків, Журавлина (1222)",с. Зашків,49.953015,24.022508
1475,1212.0,"Великий Дорошів, поворт на Зашків (1212)","с. Великий Дорошів, вул. Львівська",49.946463,24.054627
1476,1264.0,"Гряда, Смеречанського (1264)","с. Гряда, вул. Смеречанського",49.937878999999995,24.052414000000002
1477,1262.0,"Гряда, Шевченка (1262)","с. Гряда, вул. Шевченка",49.933459,24.051197
1478,,"Великі Грибовичі, Садова (1178)","с. Великі Грибовичі, вул. Садова",49.90187,24.056242
1479,,"Великі Грибовичі, АЗС (1176)",с. Великі Грибовичі,49.909455,24.054285999999998
1480,1201.0,"Малехів, Кобилянської (1201)","с. Великі Грибовичі, вул. Жовківська",49.885758,24.059286
1481,1193.0,"Малехів, Жовківська (1193)",с. Малехів вул. Жовківська,49.879812,24.061668
1482,750.0,Ромоданівська (750),вул. Личаківська (навпроти буд. 211),49.835784999999994,24.073148
1483,,Ялівець (254),"вул. Личаківська, 162",49.835689,24.075476000000002
1484,,Бахматюка (261),вул. Личаківська (навпроти № 261),49.83481,24.084139
1485,,Дріжджова (262),вул. Личаківська (навпроти № 283),49.834007,24.088054999999997
1486,1019.0,Винниківське озеро (1019),вул. Личаківська (перехрестя з вул. Б. Хмельницького),49.820656,24.112464000000003
1487,1003.0,"Винники, Офтальмологічна поліклініка (1003)",вул. Галицька 12,49.817673,24.130574
1488,,"Винники, Івасюка (1017)","м. Винники, вул. Т. Шевченка (перехрестя з вул. Галицька)",49.816323,24.135686
1489,,"Винники, Стуса (1031)","м. Винники, вул. Стуса, 2",49.813633,24.135198000000003
1490,,Винники. Франка (1015),"м. Винники, вул. І. Франка 74А",49.808919,24.138148
1491,,"Винники, Стадіон (1030)","Винники, вул.І. Франка, 110",49.80572,24.137092000000003
1492,,"Винники, Шептицьких (1013)",вул. Забава 8А,49.802341999999996,24.134892
1493,1011.0,Винники. Козацька (1011),вул. Забава 46,49.802796,24.12923
1494,1033.0,"Винники, Джерельна (1033)","м. Винники, вул. Забава, 68",49.805820000000004,24.121041
1495,,"Винники, Забава (1001-01)","вул. Забава, 98",49.808219,24.119137
1496,,"Винники, Забава (1001)","вул. Забава, 73",49.809183000000004,24.120285
1497,,"Винники, Джерельна (1032)","м. Винники, вул. Забава, 71",49.805765,24.120929
1498,,Винники. Козацька (1010),"м. Винники, вул. Забава, 21",49.802552,24.12978
1499,,"Винники, Шептицьких (1012)",вул. Забава 1А,49.802299,24.135583999999998
1500,1029.0,"Винники, Стадіон (1029)","м. Винники, вул, Івана Франка, 115",49.805366,24.137113
1501,,"Винники, Франка (1014)","м. Винники, вул. І. Франка 81",49.808821,24.138154
1502,,"Винники, Стрілецька (1028)","м. Винники, вул. Івана Франка,14",49.813651,24.14045
1503,,"Винники, Галицька (1008)","м. Винники, вул. Галицька, 57В",49.817353999999995,24.143963
1504,,"Винники, Івасюка (1004)","м. Винники, вул. Галицька 21",49.816901,24.136861
1505,1002.0,"Винники, Офтальмологічна поліклініка (1002)",вул. Галицька 1,49.817621,24.130488
1506,1018.0,Винниківське озеро (1018),вул. Личаківська (перехрестя з вул. Б. Хмельницького),49.820682,24.112582
1507,,Дріжджова (259),"вул. Личаківська, 281",49.834118,24.087958999999998
1508,,Бахматюка (258),"вул. Личаківська, 259",49.834996999999994,24.083645999999998
1509,257.0,Ялівець (257),"вул. Личаківська, 223",49.835778999999995,24.075004
1510,,Автостанція №6 (256),"вул. Личаківська, 195",49.835945,24.07101
1511,,"Рудно, Семінарія (1129)",Рудно. вул. Т. Шевченка,49.842636,23.860631
1512,,"Рудно, Шевченка (1127)",Рудно. вул. Т. Шевченка,49.840297,23.865531
1513,,"Рудно, М.Лисенка (1123)","Рудне. вул. Лисенка, 2",49.838439,23.863828
1514,,"Рудне, Стадіон (1122)","смт. Рудне. вул. М. Грушевського, 96",49.83801,23.868356
1515,1119.0,"Рудно, Народний дім (1119)","вул. Володимира Великого, 9А",49.836979,23.873286
1516,1118.0,"Рудне, Володимира Великого (1118)","смт. Рудне, вул. Володимира Великого, 8",49.835467,23.876681
1517,1112.0,Рудне Центральна (1112),"вул. І. Огієнка,14",49.836426,23.878288
1518,1109.0,"Рудне, Лугова (1109)","Рудно вул. М. Грушевського, 5а",49.837152,23.884766
1519,1107.0,"Рудне, Лесі Українки (1107)","смт. Рудне, вул. Т. Шевченка - Лесі Українки",49.839690000000004,23.886978
1520,,"Рудно, Мазепи (1105)","Рудне, вул. Героїв Небесної Сотні",49.839525,23.890843
1521,,"Рудно, Коновальця (1103)","Рудне, вул. Героїв Небесної Сотні",49.838204,23.895516
1522,1101.0,"Рудне, Кільцева (1101)","смт. Рудне, вул. Героїв Небесної Сотні",49.838901,23.899059
1523,316.0,Епіцентр (316),"вул. Городоцька, 302",49.824203999999995,23.910241
1524,,Вільхова (104),"вул. Городоцька, 293",49.828834,23.958516
1525,,Вівсяна (101),"вул. Городоцька, 273",49.829965,23.964658
1526,596.0,Окуневського (596),вул. В. Липинського 5,49.856215999999996,24.019434
1527,621.0,Бальзака (621),"вул. Варшавська, 2",49.855064,24.014472
1528,622.0,Струмок (622),вул. Варшавська 44,49.857863,24.011623999999998
1529,627.0,Панча (627),"вул. Варшавська (вул. П. Панча, 26)",49.862171000000004,24.007642999999998
1530,,Варшавська (612-01),"просп. В. Чорновола, 103",49.866374,24.016220999999998
1531,,Богданівка (498),вул. Городоцька (навпроти № 225),49.832495,23.978396
1532,,Мотозавод (97),"вул. Городоцька, 174",49.830474,23.966905
1533,98.0,Вівсяна (98),"вул. Городоцька, 210",49.829734,23.962866
1534,99.0,Вільхова (99),"вул. Городоцька, 222",49.828633,23.956948999999998
1535,315.0,Епіцентр (315),"вул. Городоцька,302",49.824453000000005,23.910273
1536,1102.0,"Рудне, Кільцева (1102)","Рудне, вул. Героїв Небесної Сотні",49.839,23.899126000000003
1537,,"Рудно, Коновальця (1104)","Рудно, вул. Героїв Небесної Сотні",49.838308000000005,23.895457
1538,,"Рудно, Мазепи (1106)","Рудне, вул. Героїв Небесної Сотні",49.839609,23.89079
1539,1108.0,"Рудне, Лесі Українки (1108)","смт. Рудне, вул. Т. Шевченка - Лесі Українки",49.839729999999996,23.88689
1540,,"Рудно, Нагірних (1125)","Рудне. вул. Т. Шевченка, 54",49.839678,23.877046
1541,,"Рудно, Шевченка (1128)","Рудно, вул. Т. Шевченка, 110",49.840418,23.865387
1542,,"Рудно, Семінарія (1130)","Рудно, вул. Т. Шевченка, 130",49.842662,23.860711
1543,85.0,Станція Скнилів (85),"вул. Авіаційна, 2",49.822028,23.936621
1544,86.0,Авіаційна (86),"вул. Авіаційна, 1",49.824858,23.939401999999998
1545,355.0,Лікарня №8 (355),"вул. В. Навроцького, 4",49.811232000000004,24.050529
1546,356.0,Лікарня №8 (356),"вул. В. Навроцького, 21",49.811328,24.050435
1547,711.0,Енергетична (711),"вул. П. Мирного (вул. Енергетична, 18)",49.815644,24.030544
1548,,Курмановича (306),вул. Авіаційна (під мостом),49.826529,23.941741
1549,,Станція Скнилів (85-01),"вул. Авіаційна, 2",49.822071,23.93631
1550,,Низинна (195),"вул. Широка (вул. Доробок, 36А)",49.842079,23.973525
1551,751.0,Дубова (751),"вул. Тракт Глинянський, 42",49.838851,24.081523999999998
1552,205.0,Богданівська (205),вул. Глинянський Тракт 74,49.840216999999996,24.086154
1553,206.0,Бігова (206),"вул. Глинянський Тракт, 136",49.841304,24.096598
1554,211.0,Глинянський Тракт (211),вул. Тракт Глинянський (навпроти № 161),49.841932,24.100957
1555,209.0,Провесінь (209),"вул. Глинянський Тракт, 165",49.842298,24.103237
1556,208.0,Глинянський Тракт (208),вул. Глинянський Тракт 161,49.842016,24.100941
1557,207.0,Бігова (207),"вул. Глинянський Тракт, 141",49.841401,24.096726999999998
1558,752.0,Дубова (752),"вул. Тракт Глинянський, 55",49.838196999999994,24.079781
1559,196.0,Широка (196),"вул. Широка (вул. Сяйво, 99)",49.842795,23.978621
1560,,Низинна (192),вул. Широка 44,49.842165,23.971508
1561,1229.0,"Зашків, ЦНАП (1229)",с. Зашків,49.954651,24.000695999999998
1562,,"Зашків, Цвинтар (1231)",с. Зашків,49.954658,23.993819000000002
1563,,"Зашків, Станція (1233)",с. Зашків,49.955197999999996,23.990415
1564,,"Зашків, Цвинтар (1232)",с. Зашків,49.95463,23.993904999999998
1565,,Зашків Млинівка (1235),с. Зашків,49.953191,23.99663
1566,1237.0,"Зашків, Дитсадок (1237)",с. Зашків,49.950433000000004,23.992016
1567,1251.0,"Завадів, Джерело (1251)",с. Завадів,49.945076,23.987896
1568,1253.0,"Завадів, Співоче поле (1253)",с. Завадів,49.946177,23.97743
1569,1255.0,"Завадів, Центр (1255)",с. Завадів,49.945876,23.970859
1570,1257.0,"Завадів, Народний дім (1257)",с. Завадів,49.945669,23.966031
1571,1258.0,"Завадів, Народний дім (1258)",с. Завадів,49.945648999999996,23.966063000000002
1572,1256.0,"Завадів, Центр (1256)",с. Завадів,49.94578,23.970119
1573,1254.0,"Завадів, Співоче поле (1254)",с. Завадів,49.945987,23.978369
1574,1252.0,"Завадів, Джерело (1252)",с. Завадів,49.945027,23.987896
1575,1238.0,"Зашків, Дитсадок (1238)",с. Зашків,49.950388000000004,23.991939000000002
1576,,"Зашків, Млинівка (1236)",с. Зашків,49.953072999999996,23.996721
1577,1230.0,"Зашків, ЦНАП (1230)",с. Зашків,49.954734,24.001804
1578,83.0,Залізничний вокзал (83),"пл. Двірцева, 1",49.840001,23.996042000000003
1579,668.0,Під Голоском (668),"вул. Під Голоском, 21",49.8707,24.003377
1580,770.0,Заозерні провулки (770),"вул. Під Голоском (перехрестя з 2-м Заозерним провулком, 15)",49.868930999999996,24.012529999999998
1581,217.0,Ш. Руставелі (217),"вул. Зелена, 12",49.833892999999996,24.03668
1582,780.0,Вагилевича (780),"вул. Зелена, 24",49.83285,24.040186
1583,219.0,Львівводоканал (219),"вул. Зелена, 54",49.830684999999995,24.043326999999998
1584,24.0,Водогінна (24),"вул. Зелена, 118",49.82628,24.043509
1585,25.0,Керченська (25),вул. Зелена (навпроти № 109),49.82347,24.052248000000002
1586,369.0,Липова Алея (369),"вул. Зелена, 130",49.820659,24.055879
1587,372.0,Дністерська (372),вул. Зелена 150,49.817745,24.059388000000002
1588,303.0,"Чукаріна, Школа (303)","вул. Чукаріна, 12",49.79805,24.043284
1589,743.0,Річка Зубра (743),"вул. Гната Хоткевича, 62",49.796572999999995,24.039197
1590,,Хоткевича (310),"вул. Г. Хоткевича, 34",49.794522,24.043622
1591,360.0,Річка Зубра (360),"вул. Г. Хоткевича, 62",49.796471000000004,24.039432
1592,322.0,Данилюка (322),"вул. Г. Хоткевича, 68",49.798217,24.039127
1593,302.0,"Чукаріна, Школа (302)","вул. Чукаріна, 1",49.798362,24.042408
1594,,Шувар (324),"пр. Червоної Калини, 36 (проїзд між №36 та №40)",49.798165000000004,24.049577
1595,224.0,Дністерська (224),"вул. Зелена, 131",49.817614,24.059892
1596,223.0,Липова Алея (223),"вул. Зелена, 113",49.822388000000004,24.054396
1597,222.0,Керченська (222),"вул. Зелена, 107",49.823896000000005,24.051647
1598,221.0,Водогінна (221),"вул. Зелена, 87",49.827017,24.044872
1599,220.0,Львівводоканал (220),"вул. Зелена, 77",49.829834000000005,24.044466
1600,779.0,Вагилевича (779),"вул. Зелена, 45",49.832382,24.041372
1601,218.0,Ш. Руставелі (218),"вул. Зелена, 9",49.834208000000004,24.036008
1602,670.0,Варшавська (670),вул. Під Голоском (навпроти № 3),49.867281,24.015099
1603,769.0,Заозерні провулки (769),"вул. Під Голоском (перехрестя з 2-м Заозерним провулком, 19)",49.869071000000005,24.012492
1604,669.0,Під Голоском (669),вул. Під Голоском (навпроти № 25),49.870914,24.005259
1605,,Університет (78),"вул. Університетська, 1",49.840076,24.021939
1606,41.0,Листопадового Чину (41),вул. Листопадового Чину 10,49.840514,24.020579
1607,386.0,Сихівська (386),"вул. Зелена, 313",49.796861,24.072585
1608,381.0,Старий Сихів (381),"вул. Зелена, 296",49.793054,24.074344
1609,385.0,Станція Сихів (385),"ул. Зелена, 308",49.787421,24.075275
1610,395.0,Пасіки Зубрицькі (395),вул. Зелена (навпроти ТОВ Блюм Україна),49.780769,24.090148000000003
1611,,Пульмонологічний центр (390),"вул. Зелена,406",49.782828,24.096542000000003
1612,396.0,Пасіки Зубрицькі (396),вул. Зелена ТОВ Блюм Україна,49.781051,24.087144
1613,384.0,Станція Сихів (384),"вул. Зелена, 308",49.78606,24.076045
1614,,Станція Сихів (389),"вул. Зелена, 405",49.787928,24.075178
1615,388.0,Старий Сихів (388),"вул. Зелена, 367",49.792460999999996,24.074408
1616,387.0,Вулецька (387),"вул. Зелена, 327",49.795613,24.073545000000003
1617,,Вікторія Гарденс (547),"вул. Ряшівська - Кульпарківська, 226-А",49.80555,23.98037
1618,326.0,Поліклініка №2 (326),"вул. В. Симоненка, 3",49.809545,23.988369
1619,268.0,Каштанова (268),вул. Медової Печери 30,49.824521999999995,24.079285000000002
1620,,Медової Печери (270),"вул. Медової Печери, 67",49.822998999999996,24.084156
1621,269.0,Каштанова (269),вул. Медової Печери 45,49.824678000000006,24.079086
1622,267.0,Майорівка (267),вул. Медової Печери 1,49.826636,24.07281
1623,44.0,Сахарова (44),"вул. М. Коперника, 41",49.832644,24.018586
1624,52.0,Головна пошта (52),"вул. П. Дорошенка, 43",49.83682,24.022003
1625,50.0,Дорошенка (50),"вул. Дорошенка, 3",49.840237,24.027244
1626,36.0,Саксаганського (36),"вул. І. Франка (вул. П. Саксаганського, 13)",49.834103999999996,24.034224
1627,31.0,Площа Франка (31),"вул. І. Франка, 66",49.830573,24.032114
1628,470.0,Сахарова (470),"вул. Академіка А. Сахарова (вул. Богуна, 12)",49.83155,24.016485999999997
1629,523.0,Аркаса (523),"вул. Княгині Ольги, 100-Л",49.817325,24.002839
1630,,Вікторія Гарденс (547-1),"вул. Ряшівська, ТЦ Вікторія Гарденс",49.806028999999995,23.979708
1631,708.0,площа Івана Підкови (708),"пр. Свободи, школа №62",49.841856,24.028063
1632,639.0,Грінченка (639-1),"вул. Б. Грінченка, 48",49.872831,24.050309
1633,,Грінченка (639),"вул. Б. Грінченка, 13",49.873166,24.049864000000003
1634,,пл. І. Підкови (708-01),пр. Свободи (проїзд від вул. Академіка  В. Гнатюка),49.841406,24.027982
1635,,Ветеранів (727),"вул. Під Дубом, 13",49.850485,24.021403
1636,1266.0,"Гряда, Центр (1266)","с. Гряда, вул. Т. Шевченка",49.933862,24.0458
1637,1268.0,"Гряда, Школа (1268)","с. Гряда, вул. Т. Шевченка, 40",49.934511,24.039567
1638,1270.0,"Гряда, Палац (1270)","с. Гряда, вул. Т. Шевченка",49.935139,24.031229999999997
1639,,"Воля Гамулецька, Народний Дім (1320)","с. Воля-Гамулецька, вул. Зелена",49.931517,24.006275
1640,1322.0,"Воля Гамулецька, Народний дім (1322)","с. Воля-Гамулецька, вул. Зелена",49.930084,24.005288
1641,1324.0,"Воля Гамулецька, Церква (1324)","с. Воля-Гамулецька, вул. Зелена",49.927712,23.989913
1642,1326.0,"Воля Гамулецька, Центр (1326)","с. Воля-Гамулецька, вул. Зелена",49.927399,23.988355
1643,1327.0,"Воля Гамулецька, Зелена (1327)","с. Воля-Гамулецька, вул. Зелена",49.927387,23.988357999999998
1644,1325.0,"Воля Гамулецька, Центр (1325)","с. Воля-Гамулецька, вул. Зелена",49.927715,23.990262
1645,1323.0,"Воля Гамулецька, Церква (1323)","с. Воля-Гамулецька, вул. Зелена",49.929936,24.005304000000002
1646,,"Воля Гамулецька, Народний Дім (1321)","с. Воля-Гамулецька, вул. Зелена",49.931438,24.006370999999998
1647,1269.0,"Гряда, Палац (1269)","с. Гряда, вул. Т. Шевченка",49.935082,24.031217
1648,1267.0,"Гряда, Школа (1267)","с. Гряда, вул. Т. Шевченка",49.934404,24.0402
1649,1265.0,"Гряда, Центр (1265)","с. Гряда, вул. Т. Шевченка",49.933516,24.04786
1650,,Ветеранів (727-1),"вул. Під Дубом, 24",49.850547,24.021091000000002
1651,,"Винники, Яворницького (1026)","м. Винники, вул. Галицька, 95а",49.817988,24.15318
1652,,"Винники, Кільцева (1007)","м. Винники, вул. Галицька, 109",49.817752,24.157589
1653,,"Винники, Кільцева (1006)","м. Винники, вул. Галицька, 109",49.817846,24.157122
1654,,"Винники, Яворницького (1027)","м. Винники, вул. Галицька, 76",49.817951,24.153225
1655,412.0,Львівхолод (412),вул. Луганська 3,49.807496,24.054619
1656,410.0,Коломийська - Трильовського (410),вул. Коломийська 9,49.787672,24.065938
1657,409.0,Коломийська (409),вул. Коломийська 7,49.788039000000005,24.061051000000003
1658,413.0,Львівхолод (413),вул. Луганська 6,49.807762,24.053428
1659,,Білогорща (90),вул. Білогорща 71,49.845690000000005,23.929682
1660,,Лаврівського (89),вул. Білогорща 57,49.844967,23.932509
1661,,Народний дім Білогорща (87),вул. Білогорща 25,49.844415999999995,23.938010000000002
1662,,Гайовської (93),вул. Білогорща (навпроти № 50),49.844742,23.945652
1663,,Роксоляни (165),вул. Роксоляни (перехрестя з вул. Білогорща),49.843995,23.958357
1664,,П`ятий парк (803),вул. Широка (навпроти буд. 100),49.842032,23.959178
1665,,Гніздовського (193),вул. Широка 68,49.84176,23.966659
1666,,П'ятий парк (802),"вул. Широка, 100",49.842029,23.960125
1667,,Роксоляни (164),"вул. Роксоляни (вул. Широка, 94)",49.843999,23.958526000000003
1668,,Гайовської (88),вул. Білогорща 50,49.844787,23.945249
1669,,Народний дім Білогорща (91),вул. Білогорща 118,49.84449,23.938169
1670,,Лаврівського (92),вул. Білогорща 144,49.845062,23.93271
1671,,Білогорща (90-01),вул. Білогорща 71,49.845825,23.929482999999998
1672,,Хуторівка (427),"вул. Хуторівка,35",49.801807000000004,24.044995
1673,,Тролейбусне депо (569),"вул. Тролейбусна, 4",49.807565000000004,24.007407
1674,,Рубчака (299),"вул. І. Рубчака, 7",49.806038,24.011827
1675,509.0,Боднарівка (509),"вул. І. Рубчака (вул. Стрийська, 144)",49.805318,24.018216
1676,,Хуторівка (427-1),"вул. Хуторівка,52",49.80165,24.045897
1677,771.0,Собор Святого Юра (771),"вул. Шептицьких, 3/4",49.837346000000004,24.011554
1678,,Університет (78-01),"вул. Університеська, 1",49.83957,24.022545
1679,2.0,Старий ринок (2),"вул. Б. Хмельницького, 12",49.846160999999995,24.029181
1680,23.0,Під дубом (23),"вул. Замарстинівська, 32",49.850227000000004,24.026856
1681,642.0,Палац Хоткевича (642),"вул. Замарстинівська, 40",49.85229,24.027513
1682,,Промислова (671),"вул. Промислова, 6",49.854851000000004,24.040916
1683,676.0,Трамвайне депо (676),вул. Промислова (навпроти буд. 29),49.858021,24.042753
1684,675.0,Фабрика Світанок (675),"вул. Промислова, 52",49.861144,24.043815
1685,678.0,Липинського (678),вул. Промислова (перехрестя з вул. Городницькою),49.86423,24.044376
1686,,Миколайчука (661-01),вул. І. Миколайчука (кінцева трамвая №6),49.865907,24.044176999999998
1687,661.0,Миколайчука (661),вул. І. Миколайчука (кінцева трамвая №6),49.866507,24.044539
1688,674.0,Фабрика Світанок (674),"вул. Промислова, 39",49.861989,24.043858
1689,673.0,Трамвайне депо (673),"вул. Промислова, 25",49.856613,24.041803
1690,,Промислова (672),"вул. Промислова, 19",49.854268,24.0405
1691,3.0,Старий ринок (3),"вул. Хмельницького, 19",49.846517,24.028966
1692,187.0,Приміський вокзал (187),"вул. Чернівецька, 4",49.83765,24.000562
1693,,"Великі Грибовичі, Переїзд (1161)","Малі Грибовичі, вул. Миру",49.912476,24.044384
1694,,"Великі Грибовичі, Церква (1163)","Малі Грибовичі, вул. Дачна, 1",49.911606,24.037394
1695,,"Великі Грибовичі, Дачі (1165)","Малі Грибовичі, вул. Дачна",49.912029,24.03067
1696,1291.0,"Малі Грибовичі, Школа(1291)","Малі Грибовичі, вул. Джерельна",49.912541999999995,24.017757
1697,1293.0,"Малі Грибовичі, Центр (1293)","Малі Грибовичі, вул. Джерельна",49.918401,24.012793
1698,1294.0,"Малі Грибовичі, Центр (1294)","Малі Грибовичі, вул. Джерельна",49.9181,24.012616
1699,1292.0,"Малі Грибовичі, Школа (1292)","Малі Грибовичі, вул. Джерельна",49.912514,24.017739000000002
1700,,"Великі Грибовичі, Дачі (1166)","Малі Грибовичі, вул. Дачна",49.912,24.030414999999998
1701,,"Великі Грибовичі, Церква (1164)","Малі Грибовичі, вул. Дачна, 1",49.911654,24.037807
1702,,"Великі Грибовичі, Переїзд (1162)","Малі Грибовичі, вул. Миру, 79",49.91235,24.044185
1703,74.0,Соборна (74),"пл. Соборна, 10",49.838053,24.034969
1704,280.0,Площа Франка (311),"вул. І. Франка, 77",49.829702000000005,24.031574
1705,35.0,Саксаганського (35),"вул. Франка (вул. Зелена, 2)",49.834421999999996,24.034339000000003
1706,,ПЛ. СОБОРНА,"пл. Соборна, 17",49.838591,24.034751999999997
1707,467.0,Сахарова (467),"вул. Сахарова, 8",49.831941,24.017293
1708,469.0,Горбачевського (469),"вул. Сахарова, 50",49.827401,24.011291
